"id","line_no","script","path","updated_script","file_path","version","vulnerable","zap_col_1"
"9567","982","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-ac-campaign.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9584","998","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-ac-campaign.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9611","333","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-action.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9612","335","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-action.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9639","453","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-bot.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9640","455","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-bot.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9667","661","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-bulksms-camapaignv2.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9684","677","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-bulksms-camapaignv2.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9710","761","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-bulksms-campaign.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9726","777","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-bulksms-campaign.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9754","749","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-bulksms-campaign_9_november_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9770","765","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-bulksms-campaign_9_november_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9798","749","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-bulksms-campaign_dev.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9815","765","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-bulksms-campaign_dev.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9840","297","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-conversation-action.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9841","299","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-conversation-action.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9867","652","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-hubspot-camapaignv2.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9883","668","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-hubspot-camapaignv2.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9913","913","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-hubspot-campaignv7.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9927","929","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/create-hubspot-campaignv7.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9953","335","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/cusdashboard.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9970","16","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app/dashboard-library.php","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app","0","1",
"9972","240","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/dashboard-library.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9974","242","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/dashboard-library.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9978","16","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app/dashboard-libraryv1.php","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app","0","1",
"9980","312","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/dashboard-libraryv1.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9982","314","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/dashboard-libraryv1.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9991","742","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/developers.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"9994","744","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/developers.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10026","722","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/developers_Backup_08-09-2021_niu.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10028","724","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/developers_Backup_08-09-2021_niu.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10054","7","<script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js""></script>","https://justcall.io/app/div_g.php","<script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js""></script>","https://justcall.io/app","0","1",
"10055","11","<script src=""https://ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js""></script>","https://justcall.io/app/div_test.php","<script src=""https://ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js""></script>","https://justcall.io/app","0","1",
"10064","1356","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/fax.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10083","356","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/filter_div.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10085","358","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/filter_div.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10107","277","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/filter_div_niu.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10109","279","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/filter_div_niu.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10130","443","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/filter_list_view.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10132","445","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/filter_list_view.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10155","10","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app/growthgraph.php","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app","0","1",
"10156","11","<script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js""></script>","https://justcall.io/app/growthgraph.php","<script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js""></script>","https://justcall.io/app","0","1",
"10157","13","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/growthgraph.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10163","86","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app/hubspot-logs.php","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app","0","1",
"10174","1617","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/hubspot-logs.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10176","1619","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/hubspot-logs.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10177","20","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app/hubspot-logs_dev.php","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app","0","1",
"10195","2743","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/hubspot-logs_dev.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10197","2741","<script src=""https://cdn.justcall.io/app/assets/lib/jquery/jquery.min.js"" type=""text/javascript""></script>","https://justcall.io/app/hubspot-logs_dev.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery/jquery.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10198","18","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/app/hubspot_sms.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/app","0","1",
"10200","20","<script src=""https://cdn.justcall.io/dialer/dialer_lib.min.js""></script>","https://justcall.io/app/hubspot_sms.php","<script src=""https://cdn.justcall.io/dialer/dialer_lib.min.js""></script>","https://justcall.io/app","0","1",
"10201","2745","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/hubspot-logs_dev.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10211","1791","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/ifs-logs.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10227","1807","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/ifs-logs.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10244","1794","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/ifs-logs_new.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10261","1810","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/ifs-logs_new.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10280","1086","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index-reportingv1.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10285","1093","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index-reportingv1.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10318","2930","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10323","2937","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10358","2865","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_10dlc.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10364","2872","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_10dlc.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10401","2894","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_26_oct_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10403","2901","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_26_oct_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10447","1310","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_addwidgets_niu.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10448","1312","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_addwidgets_niu.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10479","2925","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_as.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10484","2932","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_as.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10519","166","<script src=""https://code.jquery.com/jquery-3.4.1.min.js"" integrity=""sha256-CSXorXvZcTkaix6Yvo6HppcZGetbYMGWSFlBw8HfCJo="" crossorigin=""anonymous""></script>","https://justcall.io/app/index_booksy.php","<script src=""https://code.jquery.com/jquery-3.4.1.min.js"" integrity=""sha256-CSXorXvZcTkaix6Yvo6HppcZGetbYMGWSFlBw8HfCJo="" crossorigin=""anonymous""></script>","https://justcall.io/app","0","1",
"10523","2953","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_booksy.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10527","2960","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_booksy.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10563","166","<script src=""https://code.jquery.com/jquery-3.4.1.min.js"" integrity=""sha256-CSXorXvZcTkaix6Yvo6HppcZGetbYMGWSFlBw8HfCJo="" crossorigin=""anonymous""></script>","https://justcall.io/app/index_booksy_17_09_2021.php","<script src=""https://code.jquery.com/jquery-3.4.1.min.js"" integrity=""sha256-CSXorXvZcTkaix6Yvo6HppcZGetbYMGWSFlBw8HfCJo="" crossorigin=""anonymous""></script>","https://justcall.io/app","0","1",
"10566","2894","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_booksy_17_09_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10572","2901","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_booksy_17_09_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10607","166","<script src=""https://code.jquery.com/jquery-3.4.1.min.js"" integrity=""sha256-CSXorXvZcTkaix6Yvo6HppcZGetbYMGWSFlBw8HfCJo="" crossorigin=""anonymous""></script>","https://justcall.io/app/index_booksy_improved.php","<script src=""https://code.jquery.com/jquery-3.4.1.min.js"" integrity=""sha256-CSXorXvZcTkaix6Yvo6HppcZGetbYMGWSFlBw8HfCJo="" crossorigin=""anonymous""></script>","https://justcall.io/app","0","1",
"10611","2894","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_booksy_improved.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10616","2901","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_booksy_improved.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10659","166","<script src=""https://code.jquery.com/jquery-3.4.1.min.js"" integrity=""sha256-CSXorXvZcTkaix6Yvo6HppcZGetbYMGWSFlBw8HfCJo="" crossorigin=""anonymous""></script>","https://justcall.io/app/index_live_sentiment_div.php","<script src=""https://code.jquery.com/jquery-3.4.1.min.js"" integrity=""sha256-CSXorXvZcTkaix6Yvo6HppcZGetbYMGWSFlBw8HfCJo="" crossorigin=""anonymous""></script>","https://justcall.io/app","0","1",
"10663","2894","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_live_sentiment_div.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10668","2901","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_live_sentiment_div.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10706","3045","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_live_sentiment_v3.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10711","3052","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_live_sentiment_v3.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10746","172","<script src=""https://code.jquery.com/jquery-3.4.1.min.js"" integrity=""sha256-CSXorXvZcTkaix6Yvo6HppcZGetbYMGWSFlBw8HfCJo="" crossorigin=""anonymous""></script>","https://justcall.io/app/index_live_sentiment_v4.php","<script src=""https://code.jquery.com/jquery-3.4.1.min.js"" integrity=""sha256-CSXorXvZcTkaix6Yvo6HppcZGetbYMGWSFlBw8HfCJo="" crossorigin=""anonymous""></script>","https://justcall.io/app","0","1",
"10751","3073","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_live_sentiment_v4.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10756","3080","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_live_sentiment_v4.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"10788","134","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app/index_livedashboard.php","<script src=""https://cdn.justcall.io/app/assets/js/jquery-3.4.1.min.js""></script>","https://justcall.io/app","0","1",
"10792","440","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/index_livedashboard.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
